0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
316.81,20.002 ,20.001 ,19.997,20.001,20.253,20.712,27.888,23.597,21.156,20.264,20.100,20.125,20.060,20.103,20.004,19.993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320.41,20.001 ,20.001 ,19.998,20.001,20.187,20.634,28.187,25.361,21.143,20.336,20.116,20.112,20.014,20.019,20.004,19.998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324.01,20.001 ,20.002 ,19.997,20.004,20.147,23.898,32.323,24.962,21.642,20.639,20.198,20.083,20.167,20.012,20.002,19.998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327.61,19.998 ,20.002 ,19.995,19.996,20.203,20.507,25.680,26.539,20.981,20.687,20.362,20.162,20.279,20.047,20.003,20.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331.21,19.996 ,20.005 ,19.994,20.001,20.120,21.586,25.912,27.779,20.863,20.541,20.219,20.098,20.129,20.017,20.002,20.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334.8,20.004 ,20.004 ,19.995,20.004,20.117,20.540,26.597,28.525,21.380,20.497,20.312,20.092,20.039,20.021,20.003,20.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338.4,19.997 ,20.006 ,19.996,20.001,20.105,20.230,25.805,27.527,20.851,20.937,20.205,20.142,20.068,20.063,20.003,20.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342.01,19.999 ,20.010 ,19.998,20.000,20.213,20.160,26.508,26.761,21.037,20.470,20.083,20.039,20.256,20.057,20.003,20.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345.6,19.999 ,20.006 ,19.994,20.011,20.206,20.506,23.455,28.498,21.089,20.249,20.046,20.073,20.241,20.060,20.004,20.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349.21,20.004 ,20.003 ,19.998,19.998,20.225,21.020,27.403,31.608,21.284,20.236,20.030,20.061,20.093,20.065,20.005,20.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352.8,20.003 ,19.998 ,19.997,19.995,20.096,21.890,30.011,29.294,21.234,20.480,20.026,20.083,20.138,20.050,20.006,20.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356.41,20.002 ,20.001 ,20.000,19.999,20.130,22.607,30.089,28.243,21.717,20.617,20.079,20.049,20.152,20.156,20.005,20.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360.01,20.003 ,20.003 ,20.002,20.003,20.084,21.172,30.200,26.463,21.679,20.862,20.084,20.109,20.137,20.365,20.009,20.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363.6,20.002 ,20.003 ,19.999,20.005,20.148,21.119,24.298,25.839,21.334,20.512,20.040,20.089,20.202,20.190,20.010,20.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367.2,20.003 ,20.003 ,19.997,20.020,20.126,21.020,24.882,27.892,21.120,20.208,20.059,20.076,20.106,20.052,20.005,20.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370.8,20.004 ,20.002 ,19.998,20.013,20.076,22.431,28.518,30.687,21.009,20.206,20.080,20.038,20.044,20.053,20.007,20.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374.41,20.004 ,20.001 ,20.000,20.006,20.142,23.192,27.768,33.414,21.419,20.314,20.080,20.030,20.023,20.033,20.010,20.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378.01,20.004 ,19.990 ,19.999,19.998,20.218,22.265,24.994,28.514,21.879,20.258,20.714,20.011,20.004,20.017,20.008,20.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
